time	V(out)
Step Information: Cx=10f  (Run: 1/11)
8.310839164366130e-005	1.670895e+000
8.349297511495098e-005	1.670909e+000
8.465512433086670e-005	1.670907e+000
8.548373368881113e-005	1.670906e+000
8.648326340800340e-005	1.670905e+000
8.848232284638793e-005	1.670903e+000
9.126007487960637e-005	1.670901e+000
9.526007487960637e-005	1.670899e+000
9.926007487960638e-005	1.670897e+000
1.024937585168112e-004	1.670895e+000
1.059663897870809e-004	1.670894e+000
1.099663897870809e-004	1.670893e+000
1.132511674008137e-004	1.670892e+000
1.165939792998356e-004	1.670892e+000
1.205939792998356e-004	1.670892e+000
1.223490619589933e-004	1.670892e+000
1.241675683555815e-004	1.670892e+000
1.261903621457515e-004	1.670893e+000
1.284375916255478e-004	1.670893e+000
1.320807393886030e-004	1.670895e+000
1.360807393886030e-004	1.670896e+000
1.400807393886030e-004	1.670898e+000
1.440807393886030e-004	1.670900e+000
1.480807393886030e-004	1.670902e+000
1.520807393886030e-004	1.670904e+000
1.560807393886030e-004	1.670905e+000
1.597513666417454e-004	1.670906e+000
1.610720104317689e-004	1.670907e+000
1.622833581154312e-004	1.670907e+000
1.624002347050669e-004	1.670907e+000
1.624905968446203e-004	1.670908e+000
1.625487657628811e-004	1.670909e+000
1.625869140044898e-004	1.670913e+000
1.626195843041736e-004	1.670919e+000
1.626784597697774e-004	1.670932e+000
1.627969291027249e-004	1.670941e+000
1.629675974001504e-004	1.670940e+000
1.631756206301279e-004	1.670938e+000
1.633047937578567e-004	1.670937e+000
1.633992181672314e-004	1.670936e+000
1.635880669859809e-004	1.670934e+000
1.637948069094978e-004	1.670933e+000
1.640669442987726e-004	1.670930e+000
1.645392650094359e-004	1.670927e+000
1.651366742257183e-004	1.670923e+000
1.658297225662675e-004	1.670920e+000
1.668934814775080e-004	1.670916e+000
1.680578122762704e-004	1.670913e+000
1.692805964749238e-004	1.670910e+000
1.705087035771388e-004	1.670905e+000
1.715362977499790e-004	1.670898e+000
1.726784457537846e-004	1.670885e+000
1.735476457509990e-004	1.670872e+000
1.741776680014166e-004	1.670865e+000
1.747427236099525e-004	1.670864e+000
1.753290745025167e-004	1.670869e+000
1.759169934258470e-004	1.670877e+000
1.763300295938531e-004	1.670883e+000
1.768323970324392e-004	1.670889e+000
1.774610343944723e-004	1.670895e+000
1.781001548574153e-004	1.670898e+000
1.790204519877116e-004	1.670900e+000
1.809709631134424e-004	1.670902e+000
1.825963885621594e-004	1.670903e+000
1.826274596284227e-004	1.670931e+000
1.826377469208631e-004	1.670994e+000
1.826425165979474e-004	1.671065e+000
1.826457827527851e-004	1.671129e+000
1.826492206061491e-004	1.671193e+000
1.826529113805622e-004	1.671252e+000
1.826569447456832e-004	1.671305e+000
1.826632628999598e-004	1.671369e+000
1.826702894949529e-004	1.671421e+000
1.826779128608237e-004	1.671458e+000
1.826859915671881e-004	1.671480e+000
1.826953199405718e-004	1.671488e+000
1.827058555268253e-004	1.671481e+000
1.827183634918526e-004	1.671455e+000
1.827329985374456e-004	1.671408e+000
1.827501838816195e-004	1.671338e+000
1.827668121922454e-004	1.671265e+000
1.827830076639038e-004	1.671195e+000
1.828007619957425e-004	1.671126e+000
1.828417514953769e-004	1.671005e+000
1.828847270351184e-004	1.670931e+000
1.829220570197725e-004	1.670896e+000
1.829768317301260e-004	1.670883e+000
1.830443135713092e-004	1.670892e+000
1.834273832561751e-004	1.670910e+000
1.850547972586180e-004	1.670908e+000
1.860673430582049e-004	1.670907e+000
1.880924346573786e-004	1.670905e+000
1.920924346573786e-004	1.670902e+000
1.960924346573786e-004	1.670900e+000
1.984321553171022e-004	1.670898e+000
2.009701051244641e-004	1.670897e+000
2.034906467062703e-004	1.670896e+000
2.067861328373918e-004	1.670895e+000
2.102058098763725e-004	1.670894e+000
2.140114821435447e-004	1.670894e+000
2.175995242185167e-004	1.670893e+000
2.215995242185167e-004	1.670894e+000
2.232376791912937e-004	1.670894e+000
2.249053860518941e-004	1.670894e+000
2.264648333986046e-004	1.670894e+000
2.288839164871307e-004	1.670895e+000
2.322006238881985e-004	1.670896e+000
2.362006238881986e-004	1.670898e+000
2.402006238881986e-004	1.670900e+000
2.442006238881986e-004	1.670902e+000
2.482006238881986e-004	1.670904e+000
2.522006238881985e-004	1.670905e+000
2.562006238881985e-004	1.670907e+000
2.601466371685120e-004	1.670908e+000
2.613693999349395e-004	1.670908e+000
2.623755536058447e-004	1.670909e+000
2.624675004929892e-004	1.670909e+000
2.625288225181170e-004	1.670910e+000
2.625716121952025e-004	1.670913e+000
2.626062263428435e-004	1.670919e+000
2.626483442127211e-004	1.670928e+000
2.627833829292765e-004	1.670943e+000
2.629524777836837e-004	1.670941e+000
2.631706317604444e-004	1.670939e+000
2.632949339000376e-004	1.670938e+000
2.635169543071147e-004	1.670937e+000
2.637273151159504e-004	1.670935e+000
2.639684785428108e-004	1.670933e+000
2.643534542982701e-004	1.670930e+000
2.649875315836169e-004	1.670925e+000
2.656352981869989e-004	1.670922e+000
2.664420066097405e-004	1.670919e+000
2.673290999402608e-004	1.670916e+000
2.683587022948712e-004	1.670914e+000
2.694702276863180e-004	1.670911e+000
2.706279764232566e-004	1.670906e+000
2.718327658885573e-004	1.670897e+000
2.726656124804157e-004	1.670887e+000
2.736982151401242e-004	1.670872e+000
2.746403578370718e-004	1.670865e+000
2.751957740699240e-004	1.670868e+000
2.757648019946156e-004	1.670876e+000
2.763654541913020e-004	1.670885e+000
2.771090993919644e-004	1.670893e+000
2.777995247029969e-004	1.670898e+000
2.783714944242280e-004	1.670901e+000
2.795030614792265e-004	1.670903e+000
2.811780181427656e-004	1.670904e+000
2.826259758711563e-004	1.670905e+000
2.826349208048412e-004	1.670905e+000
2.826429352410623e-004	1.670907e+000
2.826479407892540e-004	1.670921e+000
2.826521247418742e-004	1.670966e+000
2.826570134265672e-004	1.671058e+000
2.826600957169658e-004	1.671124e+000
2.826639338555544e-004	1.671196e+000
2.826682398602290e-004	1.671264e+000
2.826726207823645e-004	1.671319e+000
2.826789063454116e-004	1.671379e+000
2.826867980951760e-004	1.671434e+000
2.826939625478064e-004	1.671465e+000
2.827027666619546e-004	1.671486e+000
2.827118178916283e-004	1.671491e+000
2.827233029933243e-004	1.671480e+000
2.827356960141602e-004	1.671451e+000
2.827515928311927e-004	1.671396e+000
2.827687932958142e-004	1.671324e+000
2.827841722053629e-004	1.671256e+000
2.828001774150329e-004	1.671187e+000
2.828177423671306e-004	1.671120e+000
2.828784710801800e-004	1.670963e+000
2.829246942829397e-004	1.670906e+000
2.829745343745540e-004	1.670886e+000
2.830351757724226e-004	1.670889e+000
2.831329709203315e-004	1.670905e+000
2.833796018353965e-004	1.670912e+000
2.850727939396174e-004	1.670909e+000
2.860857259814563e-004	1.670908e+000
2.881115900651340e-004	1.670907e+000
2.921115900651341e-004	1.670904e+000
2.961115900651341e-004	1.670901e+000
2.984422846535539e-004	1.670900e+000
3.009722686495236e-004	1.670899e+000
3.034818965360223e-004	1.670898e+000
3.067641424328549e-004	1.670897e+000
3.101628233924052e-004	1.670896e+000
3.139694994272720e-004	1.670895e+000
3.175615754898036e-004	1.670895e+000
3.215615754898035e-004	1.670895e+000
3.231905244972300e-004	1.670895e+000
3.248216241312174e-004	1.670896e+000
3.264336986486503e-004	1.670896e+000
3.288333002495785e-004	1.670897e+000
3.321673915864236e-004	1.670898e+000
3.361673915864236e-004	1.670899e+000
3.401673915864236e-004	1.670901e+000
3.441673915864237e-004	1.670903e+000
3.481673915864236e-004	1.670905e+000
3.521673915864236e-004	1.670907e+000
3.561673915864236e-004	1.670908e+000
3.601023222919508e-004	1.670910e+000
3.613350925844328e-004	1.670910e+000
3.623632940953579e-004	1.670910e+000
3.624586039969152e-004	1.670910e+000
3.625226668279039e-004	1.670911e+000
3.625670779855899e-004	1.670914e+000
3.626018161180883e-004	1.670920e+000
3.626391987945975e-004	1.670928e+000
3.627966870335352e-004	1.670944e+000
3.629663131417822e-004	1.670943e+000
3.631719534260834e-004	1.670941e+000
3.633025843211157e-004	1.670940e+000
3.633980231359024e-004	1.670939e+000
3.635889007654759e-004	1.670937e+000
3.638001760137649e-004	1.670936e+000
3.640721387007826e-004	1.670933e+000
3.645543290401154e-004	1.670930e+000
3.651608358222407e-004	1.670926e+000
3.658539530762492e-004	1.670922e+000
3.669148648759015e-004	1.670919e+000
3.680783800220874e-004	1.670916e+000
3.693050937284131e-004	1.670913e+000
3.705370950832959e-004	1.670908e+000
3.715640789608728e-004	1.670901e+000
3.727030267464528e-004	1.670887e+000
3.734694798440328e-004	1.670876e+000
3.740592106625103e-004	1.670869e+000
3.746373732965122e-004	1.670866e+000
3.752295445568427e-004	1.670870e+000
3.757867546839857e-004	1.670878e+000
3.761969318814354e-004	1.670884e+000
3.766858736376914e-004	1.670891e+000
3.771770164725995e-004	1.670896e+000
3.776956101544795e-004	1.670899e+000
3.783686681679841e-004	1.670902e+000
3.798147609131904e-004	1.670905e+000
3.818904824920270e-004	1.670906e+000
3.823498975109768e-004	1.670906e+000
3.826157494391867e-004	1.670958e+000
3.826583324530447e-004	1.671101e+000
3.826793467505105e-004	1.671309e+000
3.826877496601306e-004	1.671410e+000
3.826916433988132e-004	1.671438e+000
3.826941651934432e-004	1.671447e+000
3.826971504018206e-004	1.671457e+000
3.827004048306382e-004	1.671466e+000
3.827066624452381e-004	1.671476e+000
3.827175817714224e-004	1.671478e+000
3.827292926279575e-004	1.671464e+000
3.827431880426973e-004	1.671429e+000
3.827584546740100e-004	1.671376e+000
3.827772390240154e-004	1.671298e+000
3.827935809729796e-004	1.671227e+000
3.828099462457414e-004	1.671161e+000
3.828277135981784e-004	1.671097e+000
3.828915205820305e-004	1.670949e+000
3.829379009501819e-004	1.670902e+000
3.829955514854595e-004	1.670887e+000
3.830631523251061e-004	1.670895e+000
3.834454041303658e-004	1.670913e+000
3.850800835076966e-004	1.670911e+000
3.861726338182069e-004	1.670910e+000
3.883093279899671e-004	1.670908e+000
3.923093279899671e-004	1.670905e+000
3.963093279899671e-004	1.670903e+000
3.985812744257155e-004	1.670901e+000
4.010323375696541e-004	1.670900e+000
4.034338038851783e-004	1.670899e+000
4.068776496719978e-004	1.670898e+000
4.100181760319068e-004	1.670897e+000
4.136743671348760e-004	1.670897e+000
4.175342174516577e-004	1.670897e+000
4.215342174516576e-004	1.670897e+000
4.231565248714248e-004	1.670897e+000
4.247612260483459e-004	1.670897e+000
4.264112465189502e-004	1.670897e+000
4.287967973393459e-004	1.670898e+000
4.320922560833158e-004	1.670899e+000
4.360922560833158e-004	1.670901e+000
4.400922560833159e-004	1.670903e+000
4.440922560833158e-004	1.670905e+000
4.480922560833158e-004	1.670907e+000
4.520922560833158e-004	1.670908e+000
4.560922560833158e-004	1.670910e+000
4.600922560833159e-004	1.670911e+000
4.613357545561773e-004	1.670911e+000
4.623667988318769e-004	1.670912e+000
4.624608306577963e-004	1.670912e+000
4.625240270809470e-004	1.670913e+000
4.625681446962708e-004	1.670916e+000
4.626029139329976e-004	1.670922e+000
4.626414194900452e-004	1.670930e+000
4.627840465396976e-004	1.670946e+000
4.629396529788173e-004	1.670944e+000
4.631620259816087e-004	1.670942e+000
4.633531751398640e-004	1.670941e+000
4.634672615303139e-004	1.670940e+000
4.636615165325082e-004	1.670938e+000
4.638835001129998e-004	1.670936e+000
4.642111974270088e-004	1.670934e+000
4.647989789892623e-004	1.670929e+000
4.654105374349848e-004	1.670926e+000
4.662320600673721e-004	1.670923e+000
4.671086260310170e-004	1.670920e+000
4.680694726965957e-004	1.670918e+000
4.691137131419786e-004	1.670915e+000
4.702610299087684e-004	1.670911e+000
4.716356361608728e-004	1.670902e+000
4.724844509554115e-004	1.670892e+000
4.734313219914715e-004	1.670878e+000
4.742974105583487e-004	1.670869e+000
4.747748253002562e-004	1.670868e+000
4.754018510460536e-004	1.670874e+000
4.759911190282777e-004	1.670882e+000
4.767027238588233e-004	1.670892e+000
4.771859685943851e-004	1.670897e+000
4.776966714304334e-004	1.670901e+000
4.781607005697292e-004	1.670903e+000
4.790751898182876e-004	1.670905e+000
4.807483563531512e-004	1.670907e+000
4.825622394302259e-004	1.670908e+000
4.826354038754886e-004	1.670947e+000
4.826551566234385e-004	1.671034e+000
4.826622284466996e-004	1.671122e+000
4.826660787724394e-004	1.671191e+000
4.826697963278203e-004	1.671253e+000
4.826733900951396e-004	1.671301e+000
4.826786406229774e-004	1.671358e+000
4.826842741446474e-004	1.671404e+000
4.826917991708563e-004	1.671446e+000
4.826994786357815e-004	1.671473e+000
4.827085967268584e-004	1.671488e+000
4.827183161936454e-004	1.671487e+000
4.827302137355715e-004	1.671468e+000
4.827435748159129e-004	1.671431e+000
4.827603479747750e-004	1.671367e+000
4.827798614874170e-004	1.671283e+000
4.827968060547162e-004	1.671210e+000
4.828151344687657e-004	1.671138e+000
4.828325541544824e-004	1.671079e+000
4.828761707671242e-004	1.670973e+000
4.829193646983246e-004	1.670915e+000
4.829675050795745e-004	1.670890e+000
4.830092201185008e-004	1.670889e+000
4.830872693201940e-004	1.670901e+000
4.834303773357351e-004	1.670915e+000
4.849876659238727e-004	1.670913e+000
4.859150723923373e-004	1.670912e+000
4.877698853292664e-004	1.670910e+000
4.914795112031247e-004	1.670907e+000
4.954795112031247e-004	1.670905e+000
4.983919576032503e-004	1.670903e+000
5.012075205835415e-004	1.670902e+000
5.041481989254455e-004	1.670901e+000
5.081481989254455e-004	1.670899e+000
5.117127171169546e-004	1.670899e+000
5.151746961394668e-004	1.670898e+000
5.191746961394668e-004	1.670898e+000
5.218190558666222e-004	1.670898e+000
5.235103183680549e-004	1.670898e+000
5.253895415668484e-004	1.670899e+000
5.271342733154093e-004	1.670899e+000
5.299712612121162e-004	1.670900e+000
5.339712612121162e-004	1.670902e+000
5.379712612121162e-004	1.670903e+000
5.419712612121162e-004	1.670905e+000
5.459712612121162e-004	1.670907e+000
5.499712612121162e-004	1.670909e+000
5.539712612121162e-004	1.670911e+000
5.568976697584473e-004	1.670912e+000
5.597378422620890e-004	1.670913e+000
5.626655370997212e-004	1.670938e+000
5.630691735803323e-004	1.670962e+000
5.631652509563820e-004	1.670961e+000
5.632033020310601e-004	1.670954e+000
5.632725500403361e-004	1.670943e+000
5.634919152530001e-004	1.670941e+000
5.636495688033863e-004	1.670940e+000
5.638644887398096e-004	1.670938e+000
5.639743887407079e-004	1.670937e+000
5.641536668409770e-004	1.670936e+000
5.644310496803276e-004	1.670933e+000
5.649858153590286e-004	1.670930e+000
5.660953467164308e-004	1.670925e+000
5.671006034835549e-004	1.670921e+000
5.679670687530945e-004	1.670919e+000
5.688813250663685e-004	1.670917e+000
5.697831344288233e-004	1.670915e+000
5.707015877971461e-004	1.670911e+000
5.716593814049497e-004	1.670903e+000
5.726205410886659e-004	1.670892e+000
5.734225077894393e-004	1.670880e+000
5.741605487264609e-004	1.670871e+000
5.747492943594265e-004	1.670870e+000
5.753605417423263e-004	1.670875e+000
5.759255998127570e-004	1.670883e+000
5.763859114519986e-004	1.670890e+000
5.769361044119173e-004	1.670896e+000
5.776929977514952e-004	1.670902e+000
5.784284849242602e-004	1.670905e+000
5.793553025586222e-004	1.670907e+000
5.814838372599075e-004	1.670909e+000
5.824112857626514e-004	1.670909e+000
5.826100672967918e-004	1.671114e+000
5.826569492105579e-004	1.671372e+000
5.826810595113628e-004	1.671505e+000
5.826901251695471e-004	1.671494e+000
5.826936128222263e-004	1.671484e+000
5.826961473528104e-004	1.671482e+000
5.826990996590079e-004	1.671476e+000
5.827020342476962e-004	1.671468e+000
5.827079034250727e-004	1.671451e+000
5.827196417798259e-004	1.671410e+000
5.827374172427308e-004	1.671337e+000
5.827547896498759e-004	1.671261e+000
5.827702500974085e-004	1.671194e+000
5.827877285355846e-004	1.671126e+000
5.828262117696413e-004	1.671013e+000
5.828624295451285e-004	1.670946e+000
5.829165487723396e-004	1.670898e+000
5.829750701081551e-004	1.670890e+000
5.830447786209451e-004	1.670901e+000
5.833970288034649e-004	1.670917e+000
5.849678629002532e-004	1.670914e+000
5.860433100841411e-004	1.670913e+000
5.881942044519166e-004	1.670911e+000
5.921942044519165e-004	1.670908e+000
5.961942044519165e-004	1.670906e+000
5.985343143134029e-004	1.670904e+000
6.010361781284776e-004	1.670903e+000
6.035084876634001e-004	1.670902e+000
6.067469751812746e-004	1.670901e+000
6.100787630373967e-004	1.670900e+000
6.138845821906932e-004	1.670900e+000
6.175032531218381e-004	1.670900e+000
6.215032531218381e-004	1.670900e+000
6.231180385655565e-004	1.670900e+000
6.246928540444590e-004	1.670900e+000
6.263858275611235e-004	1.670900e+000
6.287554688029813e-004	1.670901e+000
6.321175726547866e-004	1.670902e+000
6.361175726547866e-004	1.670904e+000
6.401175726547866e-004	1.670906e+000
6.441175726547866e-004	1.670908e+000
6.481175726547866e-004	1.670910e+000
6.521175726547866e-004	1.670911e+000
6.561175726547866e-004	1.670913e+000
6.600555028362784e-004	1.670914e+000
6.613001398508256e-004	1.670914e+000
6.623526786213791e-004	1.670915e+000
6.624505467619962e-004	1.670915e+000
6.625173965929888e-004	1.670916e+000
6.625642316119769e-004	1.670919e+000
6.626001055909251e-004	1.670924e+000
6.626348982658000e-004	1.670931e+000
6.627998946817044e-004	1.670949e+000
6.629639716758539e-004	1.670947e+000
6.631691953352109e-004	1.670945e+000
6.632974416023368e-004	1.670944e+000
6.633917365792049e-004	1.670944e+000
6.635803265329411e-004	1.670942e+000
6.637936302289375e-004	1.670940e+000
6.640601747488505e-004	1.670938e+000
6.645268814707580e-004	1.670934e+000
6.651415649214533e-004	1.670930e+000
6.658284624912087e-004	1.670927e+000
6.668163860767601e-004	1.670924e+000
6.679209979864412e-004	1.670921e+000
6.691353762693336e-004	1.670918e+000
6.703663588637052e-004	1.670914e+000
6.714766205181670e-004	1.670906e+000
6.725050424832175e-004	1.670895e+000
6.736120990668258e-004	1.670879e+000
6.743300461733570e-004	1.670872e+000
6.748943188384255e-004	1.670872e+000
6.754983107973399e-004	1.670878e+000
6.761217877916129e-004	1.670888e+000
6.765487221549627e-004	1.670894e+000
6.770712709322698e-004	1.670899e+000
6.779043230630103e-004	1.670905e+000
6.788202471458977e-004	1.670908e+000
6.803262175718338e-004	1.670910e+000
6.813595527963717e-004	1.670910e+000
6.824909009424453e-004	1.670929e+000
6.826545411742794e-004	1.671163e+000
6.827201438972245e-004	1.671489e+000
6.827397777655360e-004	1.671520e+000
6.827531740103138e-004	1.671438e+000
6.827564329332896e-004	1.671422e+000
6.827588811474883e-004	1.671416e+000
6.827611551387165e-004	1.671407e+000
6.827636144691693e-004	1.671396e+000
6.827685331300749e-004	1.671373e+000
6.827783704518861e-004	1.671327e+000
6.827934898837974e-004	1.671255e+000
6.828226253062132e-004	1.671127e+000
6.828881021590003e-004	1.670954e+000
6.829152356725954e-004	1.670922e+000
6.829573439585121e-004	1.670895e+000
6.830117702176811e-004	1.670890e+000
6.830765174776046e-004	1.670902e+000
6.834081701382148e-004	1.670918e+000
6.845553712776716e-004	1.670916e+000
6.853838940477223e-004	1.670915e+000
6.870409395878237e-004	1.670914e+000
6.894797631391551e-004	1.670912e+000
6.934797631391552e-004	1.670909e+000
6.974797631391552e-004	1.670907e+000
6.999450507239263e-004	1.670905e+000
7.024588588586219e-004	1.670904e+000
7.058636802091486e-004	1.670903e+000
7.098636802091486e-004	1.670902e+000
7.131538934288440e-004	1.670901e+000
7.164567960877992e-004	1.670901e+000
7.204567960877992e-004	1.670901e+000
7.222980349117493e-004	1.670901e+000
7.241043465130142e-004	1.670902e+000
7.261668052074797e-004	1.670902e+000
7.283992739927189e-004	1.670902e+000
7.320188992953651e-004	1.670904e+000
7.360188992953651e-004	1.670905e+000
7.400188992953651e-004	1.670907e+000
7.440188992953651e-004	1.670909e+000
7.480188992953651e-004	1.670911e+000
7.520188992953651e-004	1.670913e+000
7.560188992953651e-004	1.670914e+000
7.598500457304240e-004	1.670915e+000
7.611469308542370e-004	1.670916e+000
7.623077547634183e-004	1.670916e+000
7.624166427298289e-004	1.670916e+000
7.624982754048619e-004	1.670917e+000
7.625531217452028e-004	1.670919e+000
7.625900074504263e-004	1.670923e+000
7.626212001753757e-004	1.670929e+000
7.626921389074188e-004	1.670944e+000
7.628222183002768e-004	1.670951e+000
7.629935414692273e-004	1.670948e+000
7.632095514124663e-004	1.670947e+000
7.633912119232514e-004	1.670945e+000
7.635713182100136e-004	1.670944e+000
7.637751192716421e-004	1.670942e+000
7.640401198523515e-004	1.670940e+000
7.644908258387580e-004	1.670936e+000
7.650895673874682e-004	1.670932e+000
7.657699879062577e-004	1.670929e+000
7.667573027511294e-004	1.670925e+000
7.678605517019938e-004	1.670923e+000
7.690585390915068e-004	1.670920e+000
7.702752013831991e-004	1.670916e+000
7.713851468725591e-004	1.670909e+000
7.726019128825701e-004	1.670895e+000
7.735552870688791e-004	1.670881e+000
7.741785984523528e-004	1.670874e+000
7.748885987331056e-004	1.670874e+000
7.755455033554542e-004	1.670881e+000
7.761391709897674e-004	1.670889e+000
7.765778860143254e-004	1.670895e+000
7.770640830155750e-004	1.670901e+000
7.775125077493921e-004	1.670904e+000
7.779681641632896e-004	1.670907e+000
7.784602948002822e-004	1.670908e+000
7.798643994272049e-004	1.670911e+000
7.810169947685420e-004	1.670912e+000
7.822243150408481e-004	1.670912e+000
7.826039437509897e-004	1.671111e+000
7.827071874007812e-004	1.671336e+000
7.827524268378862e-004	1.671368e+000
7.827716718539500e-004	1.671306e+000
7.827787058444012e-004	1.671280e+000
7.827833330081732e-004	1.671264e+000
7.827873676615403e-004	1.671247e+000
7.827917168802424e-004	1.671230e+000
7.827976959207804e-004	1.671206e+000
7.828075991602045e-004	1.671168e+000
7.828231084582585e-004	1.671112e+000
7.828405185535753e-004	1.671058e+000
7.828978567586003e-004	1.670944e+000
7.829448338869145e-004	1.670906e+000
7.829821110503591e-004	1.670896e+000
7.830319536484054e-004	1.670897e+000
7.831086289386798e-004	1.670909e+000
7.834428497302675e-004	1.670919e+000
7.849555304861197e-004	1.670917e+000
7.859667823438736e-004	1.670916e+000
7.879892860593815e-004	1.670914e+000
7.919892860593815e-004	1.670911e+000
7.959892860593816e-004	1.670909e+000
7.983654921006631e-004	1.670908e+000
8.009455399261554e-004	1.670906e+000
8.035225871377306e-004	1.670905e+000
8.069077014446780e-004	1.670904e+000
8.104239314683776e-004	1.670903e+000
8.142116506816373e-004	1.670903e+000
8.177907330685969e-004	1.670902e+000
8.212935378239453e-004	1.670903e+000
8.228572381965418e-004	1.670903e+000
8.244850267036142e-004	1.670903e+000
8.263085375113052e-004	1.670903e+000
8.286297899010149e-004	1.670904e+000
8.323907343236185e-004	1.670905e+000
8.363907343236186e-004	1.670907e+000
8.403907343236186e-004	1.670909e+000
8.443907343236186e-004	1.670911e+000
8.483907343236186e-004	1.670913e+000
8.523907343236186e-004	1.670914e+000
8.558810078378308e-004	1.670916e+000
8.592185562381768e-004	1.670917e+000
8.616506295239418e-004	1.670918e+000
8.624922797747927e-004	1.670928e+000
8.627297460976182e-004	1.670944e+000
8.628109322383137e-004	1.670952e+000
8.629000953180907e-004	1.670952e+000
8.630820573467251e-004	1.670949e+000
8.632668232916460e-004	1.670948e+000
8.634317173461498e-004	1.670946e+000
8.635540228493728e-004	1.670945e+000
8.637450380178488e-004	1.670944e+000
8.640102094231433e-004	1.670941e+000
8.643903434726058e-004	1.670938e+000
8.649967375743239e-004	1.670934e+000
8.657280232832012e-004	1.670931e+000
8.666445955697498e-004	1.670927e+000
8.676652988082852e-004	1.670925e+000
8.689161696807626e-004	1.670922e+000
8.701931353433314e-004	1.670918e+000
8.713793656295791e-004	1.670910e+000
8.725242559859279e-004	1.670897e+000
8.735010997761590e-004	1.670883e+000
8.741939863663488e-004	1.670876e+000
8.748776667722907e-004	1.670875e+000
8.754530169408447e-004	1.670881e+000
8.760563961510374e-004	1.670890e+000
8.766531698618389e-004	1.670898e+000
8.772009221957295e-004	1.670903e+000
8.778342262755913e-004	1.670907e+000
8.783579965432230e-004	1.670910e+000
8.794396247127980e-004	1.670912e+000
8.815986341566118e-004	1.670913e+000
8.825637533696982e-004	1.670914e+000
8.826257453396557e-004	1.670958e+000
8.826368785957323e-004	1.671038e+000
8.826418419391178e-004	1.671120e+000
8.826448028014394e-004	1.671178e+000
8.826480962162730e-004	1.671234e+000
8.826522429916070e-004	1.671294e+000
8.826561906359266e-004	1.671341e+000
8.826630081452129e-004	1.671401e+000
8.826703656040041e-004	1.671448e+000
8.826782845928761e-004	1.671479e+000
8.826867078813138e-004	1.671495e+000
8.826965938335077e-004	1.671498e+000
8.827077479209978e-004	1.671484e+000
8.827212318590615e-004	1.671449e+000
8.827369062562256e-004	1.671392e+000
8.827559475882539e-004	1.671310e+000
8.827724610300713e-004	1.671238e+000
8.827891658243273e-004	1.671169e+000
8.828067316193837e-004	1.671106e+000
8.828728315393752e-004	1.670953e+000
8.829127765996448e-004	1.670911e+000
8.829664425451902e-004	1.670894e+000
8.830121299142076e-004	1.670898e+000
8.831014786140911e-004	1.670912e+000
8.833990754106903e-004	1.670921e+000
8.849128308117834e-004	1.670919e+000
8.857476118805851e-004	1.670918e+000
8.874171740181886e-004	1.670916e+000
8.907562982933956e-004	1.670914e+000
8.947562982933955e-004	1.670911e+000
8.987562982933955e-004	1.670909e+000
9.026651076182396e-004	1.670907e+000
9.066651076182396e-004	1.670906e+000
9.106651076182396e-004	1.670905e+000
9.140580189256427e-004	1.670904e+000
9.175941662107628e-004	1.670904e+000
9.215941662107629e-004	1.670904e+000
9.232310218548151e-004	1.670904e+000
9.248935608625065e-004	1.670905e+000
9.264604380464578e-004	1.670905e+000
9.288767711076536e-004	1.670906e+000
9.327886016998335e-004	1.670907e+000
9.367886016998334e-004	1.670909e+000
9.407886016998334e-004	1.670911e+000
9.447886016998334e-004	1.670913e+000
9.487886016998334e-004	1.670914e+000
9.527886016998334e-004	1.670916e+000
9.560106366125937e-004	1.670917e+000
9.590664314465990e-004	1.670918e+000
9.622859238170774e-004	1.670930e+000
9.628381621454080e-004	1.670945e+000
9.629756739770532e-004	1.670952e+000
9.631714956666484e-004	1.670950e+000
9.633564646396104e-004	1.670949e+000
9.634862510475280e-004	1.670947e+000
9.636592995914181e-004	1.670946e+000
9.638478621614208e-004	1.670944e+000
9.642249873014260e-004	1.670941e+000
9.646169855585270e-004	1.670938e+000
9.651802039794922e-004	1.670935e+000
9.663066408214226e-004	1.670930e+000
9.673301270385503e-004	1.670927e+000
9.682233275059915e-004	1.670925e+000
9.691602286204776e-004	1.670923e+000
9.700606520486370e-004	1.670920e+000
9.709724126821802e-004	1.670915e+000
9.719776004585586e-004	1.670906e+000
9.728968259383033e-004	1.670894e+000
9.738421788613065e-004	1.670880e+000
9.744641999996866e-004	1.670876e+000
9.750048289076244e-004	1.670877e+000
9.755698729052740e-004	1.670884e+000
9.762316908540220e-004	1.670894e+000
9.766878648272315e-004	1.670900e+000
9.772778927441689e-004	1.670905e+000
9.779293176101849e-004	1.670909e+000
9.786418214654316e-004	1.670912e+000
9.799003663428659e-004	1.670914e+000
9.817754173575021e-004	1.670915e+000
9.825938982286606e-004	1.670915e+000
9.826250833966039e-004	1.670929e+000
9.826353731025746e-004	1.670968e+000
9.826397052512341e-004	1.671019e+000
9.826435408187197e-004	1.671093e+000
9.826465732931846e-004	1.671155e+000
9.826504195712348e-004	1.671224e+000
9.826546189730925e-004	1.671287e+000
9.826584324721037e-004	1.671333e+000
9.826660594701262e-004	1.671403e+000
9.826731509512026e-004	1.671448e+000
9.826813336940873e-004	1.671481e+000
9.826894147131058e-004	1.671497e+000
9.826995757880809e-004	1.671500e+000
9.827104565099225e-004	1.671487e+000
9.827241683832120e-004	1.671451e+000
9.827395874516850e-004	1.671395e+000
